UserID,PaymentRevenue
1672861813809-1006221995190640504,"4,99"
1672689766915-792865630666405910,"4,99"
1673018883230-3298688504075472543,"2,99"
1674638309808-8900513975379573262,"4,99"
1674638309808-8900513975379573262,"4,99"
1674932163163-8356892481356572207,"4,99"
1674696515292-4993270530834379302,"4,99"
1674342062545-6275092538755478043,"9,99"
1674460867228-7670623291692771055,"4,99"
1674696515292-4993270530834379302,"9,99"
1674905816822-118265586712209013,"4,99"
1674342062545-6275092538755478043,"19,99"
1674342062545-6275092538755478043,"1,99"
1674904671977-2695754826353379788,"1,99"
1674342062545-6275092538755478043,"9,99"
1674831718732-1224670570196573495,"9,99"
1674905816822-118265586712209013,"9,99"
1674342062545-6275092538755478043,"9,99"
1674342062545-6275092538755478043,"4,99"
1674705758412-603748150781807552,"4,99"
1674342062545-6275092538755478043,"19,99"
1674342062545-6275092538755478043,"2,99"
1674868954724-5207880043078330855,"4,99"
1674785977839-4387151963098139346,"4,99"
1674426236922-92026124124251559,"1,99"
1674426236922-92026124124251559,"1,99"
1674426236922-92026124124251559,"4,99"
1674426236922-92026124124251559,"9,99"
1674340312883-59009064303661330,"2,99"
1674268852184-2644305418047355857,"4,99"
1674532869648-5916297331856053635,"9,99"
1674392150767-6447681183379761331,"4,99"
1674342062545-6275092538755478043,"9,99"
1674342062545-6275092538755478043,"19,99"
1674440915770-7862827710676915338,"1,99"
1674342062545-6275092538755478043,"9,99"
1674342062545-6275092538755478043,"1,99"
1674440915770-7862827710676915338,"1,99"
1674363394273-6622012617356086244,"4,99"
1674242545230-6467421232101826811,"4,99"
1674460867228-7670623291692771055,"4,99"
1674003640748-700372152099542771,"1,99"
1674260215032-6505272670412624940,"4,99"
1674532869648-5916297331856053635,"1,99"
1674532869648-5916297331856053635,"2,99"
1674392150767-6447681183379761331,"4,99"
1674532869648-5916297331856053635,"1,99"
1674531206477-6767032359841431846,"2,99"
1674508785232-7552682509579297355,"4,99"
1674460867228-7670623291692771055,"4,99"
1674531206477-6767032359841431846,"4,99"
1673929282834-7838323665321777461,"4,99"
1674342062545-6275092538755478043,"4,99"
1674260215032-6505272670412624940,"4,99"
1674426236922-92026124124251559,"9,99"
1674392150767-6447681183379761331,"9,99"
1674460867228-7670623291692771055,"9,99"
1674606836264-7357034055404225169,"1,99"
1674684952791-1520949042054614655,"4,99"
1674684952791-1520949042054614655,"2,99"
1674570331889-7473441113110627719,"4,99"
1674570331889-7473441113110627719,"49,99"
1674570331889-7473441113110627719,"99,99"
1674670692664-6857867002691633559,"1,99"
1674342062545-6275092538755478043,"19,99"
1674268852184-2644305418047355857,"1,99"
1674460867228-7670623291692771055,"19,99"
1674301722655-997496746279453827,"4,99"
1674260215032-6505272670412624940,"4,99"
1674523682423-187952008832917331,"4,99"
1674342062545-6275092538755478043,"9,99"
1674532869648-5916297331856053635,"4,99"
1674532869648-5916297331856053635,"9,99"
1674613271463-8128867002714174378,"2,99"
1674532869648-5916297331856053635,"4,99"
1674513390848-9150957079393156433,"4,99"
1674460867228-7670623291692771055,"9,99"
1674347869067-4109476319833582658,"4,99"
1674347869067-4109476319833582658,"9,99"
1675039368261-9199231329494565234,"19,99"
1675131513485-3791216833408693604,"4,99"
1674928404929-5229108262921586446,"9,99"
1674696515292-4993270530834379302,"4,99"
1675039368261-9199231329494565234,"4,99"
1674709248722-8823640920984179239,"4,99"
1675166706873-5076691461141189132,"4,99"
1674709248722-8823640920984179239,"4,99"
1675045907605-2721998631902619834,"4,99"
1674613271463-8128867002714174378,"9,99"
1674613271463-8128867002714174378,"9,99"
1674613271463-8128867002714174378,"9,99"
1675045907605-2721998631902619834,"2,99"
1675045907605-2721998631902619834,"9,99"
1674868954724-5207880043078330855,"4,99"
1674868954724-5207880043078330855,"4,99"
1674977775989-3704632339275616980,"4,99"
1674709248722-8823640920984179239,"4,99"
1675039368261-9199231329494565234,"9,99"
1674670692664-6857867002691633559,"4,99"
1675039368261-9199231329494565234,"9,99"
1673218510347-7117456794730730498,"2,99"
1672861813809-1006221995190640504,"2,99"
1672974222275-3748239862975620128,"4,99"
1673200801115-963199587551292316,"1,99"
1673200801115-963199587551292316,"9,99"
1673055749150-972999985298243396,"4,99"
1672579382780-6842324984323762165,"4,99"
1673126827857-5199878266128944599,"4,99"
1673126827857-5199878266128944599,"2,99"
1673126827857-5199878266128944599,"19,99"
1674928404929-5229108262921586446,"1,99"
1675089172592-1250545219709685712,"4,99"
1675183074239-3588843421689144365,"1,99"
1674709248722-8823640920984179239,"9,99"
1674709248722-8823640920984179239,"4,99"
1674709248722-8823640920984179239,"2,99"
1674709248722-8823640920984179239,"19,99"
1675183074239-3588843421689144365,"2,99"
1675018248952-1822700049624084206,"19,99"
1674460867228-7670623291692771055,"4,99"
1674460867228-7670623291692771055,"4,99"
1674761786028-6533181781921611243,"4,99"
1674593891608-1143400385518381533,"1,99"
1674761786028-6533181781921611243,"1,99"
1674761786028-6533181781921611243,"2,99"
1674761786028-6533181781921611243,"4,99"
1674268852184-2644305418047355857,"1,99"
1674268852184-2644305418047355857,"4,99"
1674268852184-2644305418047355857,"4,99"
1674570331889-7473441113110627719,"19,99"
1674570331889-7473441113110627719,"19,99"
1674242288059-2441107294437249157,"4,99"
1674694483613-3845452842936633743,"1,99"
1674268852184-2644305418047355857,"1,99"
1674408387980-1759122938762621502,"9,99"
1674408387980-1759122938762621502,"4,99"
1674670692664-6857867002691633559,"4,99"
1674680755897-2689100563536351009,"4,99"
1674974616690-2758760750490978784,"1,99"
1674905816822-118265586712209013,"4,99"
1675045907605-2721998631902619834,"4,99"
1675139973557-4162018849488092549,"4,99"
1672823247777-6696354847862349278,"1,99"
1672823247777-6696354847862349278,"1,99"
1672823247777-6696354847862349278,"4,99"
1673015433169-7107015042814985552,"4,99"
1673128069038-3778488302400554181,"1,99"
1673198685652-2182478829066029518,"1,99"
1673060354633-6653075356058134032,"4,99"
1673060354633-6653075356058134032,"4,99"
1672735653653-4786943694219551387,"4,99"
1674905816822-118265586712209013,"9,99"
1674959886677-5004065647537188764,"4,99"
1674959886677-5004065647537188764,"4,99"
1674992672627-2449730529934400636,"4,99"
1674992672627-2449730529934400636,"4,99"
1675172518646-1769421258282004237,"49,99"
1674974616690-2758760750490978784,"4,99"
1675203257909-5067654210603441895,"9,99"
1674974616690-2758760750490978784,"2,99"
1674974616690-2758760750490978784,"2,99"
1674974616690-2758760750490978784,"9,99"
1674974616690-2758760750490978784,"1,99"
1675183074239-3588843421689144365,"9,99"
1675183074239-3588843421689144365,"4,99"
1675183074239-3588843421689144365,"4,99"
1674959886677-5004065647537188764,"9,99"
1674959886677-5004065647537188764,"2,99"
1675131513485-3791216833408693604,"4,99"
1674992672627-2449730529934400636,"9,99"
1675183074239-3588843421689144365,"4,99"
1675203257909-5067654210603441895,"1,99"
1673198685652-2182478829066029518,"1,99"
1673198685652-2182478829066029518,"4,99"
1673217643733-3240519236830507168,"4,99"
1672845296746-6840090098293617802,"1,99"
1673022679344-9196269981254225444,"1,99"
1673022679344-9196269981254225444,"1,99"
1673022679344-9196269981254225444,"1,99"
1673347870872-5717779101886746202,"4,99"
1673347870872-5717779101886746202,"2,99"
1672861813809-1006221995190640504,"9,99"
1672804053631-4740002742240891755,"4,99"
1672804053631-4740002742240891755,"4,99"
1673472688425-6555229487423664560,"1,99"
1673410743016-6154795274608254002,"8,99"
1673396566719-3833588150408609766,"4,99"
1673396566719-3833588150408609766,"4,99"
1673410743016-6154795274608254002,"4,99"
1673410743016-6154795274608254002,"9,99"
1673410743016-6154795274608254002,"4,99"
1673410743016-6154795274608254002,"2,99"
1673410743016-6154795274608254002,"19,99"
1673410743016-6154795274608254002,"4,99"
1673410743016-6154795274608254002,"9,99"
1673391836733-7577288121644533027,"9,99"
1673410743016-6154795274608254002,"2,99"
1673410743016-6154795274608254002,"19,99"
1673396566719-3833588150408609766,"9,99"
1673022679344-9196269981254225444,"1,99"
1673396566719-3833588150408609766,"9,99"
1673396566719-3833588150408609766,"4,99"
1673396566719-3833588150408609766,"4,99"
1673148420397-8102460403526893360,"19,99"
1673398963248-7287035487828640682,"9,99"
1673398963248-7287035487828640682,"2,99"
1673198685652-2182478829066029518,"1,99"
1673391681627-8458857906802765838,"4,99"
1673391836733-7577288121644533027,"4,99"
1673448265203-13427474715603838,"1,99"
1673488998929-1358294366265438774,"4,99"
1673436045529-6255423594941336299,"9,99"
1673410743016-6154795274608254002,"19,99"
1673410743016-6154795274608254002,"4,99"
1673410743016-6154795274608254002,"2,99"
1673410743016-6154795274608254002,"4,99"
1673410743016-6154795274608254002,"4,99"
1673190246471-5027966427991876824,"4,99"
1673409134243-2253051822699111766,"1,99"
1673173448844-7123897302277463823,"4,99"
1673472688425-6555229487423664560,"9,99"
1673198685652-2182478829066029518,"1,99"
1673198685652-2182478829066029518,"4,99"
1673198685652-2182478829066029518,"1,99"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"3,584871841"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"58,94847771"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1673922225341-1149308068658757168,"59,36981758"
1674898526592-5637181093880508215,"13,03615113"
1674898526592-5637181093880508215,"13,03615113"
1674898526592-5637181093880508215,"13,03615113"
1674898526592-5637181093880508215,"13,03615113"
1674898526592-5637181093880508215,"53,013755"
